num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
CSTL_000079,Accot. 3 Haie Allée F. Chalbos,,ALLEE FRANCOIS CHALBOS,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000370,Accot. 10 Sud Ch. des Pins,,CHEMIN DES PINS,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000361,Accot. 4 Nord Ch. des Pins,,CHEMIN DES PINS,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000557,Accot. 7 Rue de la Volhe,,RUE DE LA VOLHE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000641,Accot. 8 Nord Rue D. Daurat,,RUE DIDIER DAURAT,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000639,Accot. 10 Nord Rue D. Daurat,,RUE DIDIER DAURAT,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000642,Accot. 9 Nord Rue D. Daurat,,RUE DIDIER DAURAT,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000653,Accot 5 Est Rue du Clairval,,RUE DU CLAIRVAL,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000720,Accot. 1 Nord Rue G. Guynemer,,RUE GEORGES GUYNEMER,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000784,Accot. 2 Ouest Rue P. Latécoère,,RUE PIERRE LATECOERE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000707,Accot. 6 Nord Rue G. Guynemer,,RUE GEORGES GUYNEMER,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000773,Massif Rue J. Ferry,,RUE JULES FERRY,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000662,Accot. 4 rue du Clos des Chênes,,RUE DU CLOS DES CHENES,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000729,Accot. 1 angle Rue J. Roseau,,RUE JACQUES ROSEAU,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000734,EV Angle Résidence (Le Rochet),,RUE JEAN ANTOINE INJALBERT,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTR_000142,Massif impasse la Courtine,,IMPASSE DE LA COURTINE,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000165,Accot. 12 Rue A. Redier,,RUE ANTOINE REDIER,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000161,Accot. 7 Rue A. Redier,,RUE ANTOINE REDIER,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000181,Accot. 3 rue de la Bourgine,,RUE DE LA BOURGINE,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000205,Accot.7 rue des Faisses,,RUE DES FAISSES,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000200,Accot.1 rue des Faisses,,RUE DES FAISSES,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000223,Accot. 1 Rue du Cep de Vigne,,RUE DU CEP DE VIGNE,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000233,Accot. 11 Rue du Cep de Vigne,,RUE DU CEP DE VIGNE,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000245,EV 3 entrée Route de Guzargues - Rue de l'Aqueduc,,RUE DU CLOS DE L AQUEDUC,,,Castries,,,,,2. Acc. de voiries,,
CSTR_000171,EV 2 entrée Route de Guzargues - Rue de l'Aqueduc,,RUE DE L AQUEDUC,,,Castries,,3M,,,2. Acc. de voiries,,
STBR_000015,EV 3 Av. des Sophoras,,AVENUE DES SOPHORAS,,,Saint-Brès,,,,,2. Acc. de voiries,,
CSTR_000195,Accot. 2 Sud Rue de la Manade,,RUE DE LA MANADE,,,Castries,,Région,,,2. Acc. de voiries,,
STBR_000014,EV 2 Av. des Sophoras,,AVENUE DES SOPHORAS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000025,EV 6 impasse des érables,,IMPASSE DES ERABLES,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000111,TPC Rue des Pommetiers,,RUE DES POMMETIERS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000021,Accot. 1 Ch. du Moulin,,CHEMIN DU MOULIN,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000032,Accot. 2 Impasse des Pins,,IMPASSE DES PINS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000085,EV 1 Rue des Arbousiers,,RUE DES ARBOUSIERS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000051,EV rue de l'Olivette,,RUE DE L OLIVETTE,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000044,Accotement  route de Castries,,ROUTE DE CASTRIES,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000065,Abord îlot entrée Rue des Arbousiers,,RUE DES ARBOUSIERS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000069,EV 20 Rue des Arbousiers,,RUE DES ARBOUSIERS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000075,EV 14 Rue des Arbousiers,,RUE DES ARBOUSIERS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000078,EV 11 Rue des Arbousiers,,RUE DES ARBOUSIERS,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000173,Accot. 13 Côté Sud Rue des Palombes,,ZAC DU CANTAUSSEL - RUE DES PALOMBES,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000163,Accot. 9 Côté Sud Rue des Palombes,,ZAC DU CANTAUSSEL - RUE DES PALOMBES,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000179,Accot. 18 Côté Nord Rue des Palombes,,ZAC DU CANTAUSSEL - RUE DES PALOMBES,,,Saint-Brès,,,,,2. Acc. de voiries,,
STBR_000039,EV angle Rte Castries ch ste colombe,,ROUTE DE CASTRIES,,,Saint-Brès,,,,,2. Acc. de voiries,,
BAIL_000108,EV Angle rue de la République,,RUE DE LA REPUBLIQUE,,,Baillargues,,Commune,,,3. Acc. de bât. et équipements publics,,
NEW Olivier RPt rue du contrôle,Olivier Rond-point rue du contôle,20240502220000,RUE DU CONTROLE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
PIGN_000006,Bassin de rétention,, ,,,Pignan,,,,,,,
STBR_000037,Accotement 1 N113,,N113,,,Saint-Brès,,,,,2. Acc. de voiries,,
LATT_000024,Accot. 3 Av. G. Melies,,AVENUE DE FIGUIERE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000446,Accot. 12  Ext. L. de Vinci,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000328,Accot. 15 Nord Av. du Grenache,,AVENUE DU GRENACHE,,,Lattes,,,,,2. Acc. de voiries,,
PERO_000191,TPC 6 Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000030,Accot. 14 Nord A. Sauvy,,AVENUE ALFRED SAUVY,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000039,Îlot EV 3 D 172-Av. A. Sauvy,,AVENUE ALFRED SAUVY,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000020,Accot. 8 Nord A. Sauvy,,AVENUE ALFRED SAUVY,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000040,Accot. 18 Nord A. Sauvy,,AVENUE ALFRED SAUVY,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000033,EV Angle Sud A. Sauvy (Niveau D 172),,AVENUE ALFRED SAUVY,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000069,Accot. 16 Nord Av. de Montpellier,,AVENUE DE MONTPELLIER,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000112,Accot. 4 Tram Sud (Angle  D172)Av. G. Frêche,,AVENUE GEORGES FRECHE,,,Pérols,,,,,2. Acc. de voiries,,
BAIL_000050,Accot. 1 Chemin du Pradas,,chemin du Pradas,,,Baillargues,,3M,,,2. Acc. de voiries,,
NEW olivier Place René Nelly,Olivier Place René Nelly,20240502220000,Place René Nelly,,,Baillargues,,3M,,,2. Acc. de voiries,1,
BAIL_000049,Accot. 1 chemin du planas,,Chemin du planas,,,Baillargues,,3M,,,2. Acc. de voiries,,
NEW abords parking,Abords Parking Chemin du pradas,20240502220000,chemin du Pradas,,,Baillargues,,3M,,,11. Parking,7,
PERO_000251,Accot. 1 Sud D 172 (Entrée face la Boucherie),,D 172 - Lieu-Dit Palletrice,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000131,Accot. Angle Rond-Point Av. L. Pasteur,,AVENUE LOUIS PASTEUR,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000158,Accot. 14 Sud Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000150,Accot. 6 Nord Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000200,Accot. 27 Nord Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000202,Accot. 29 Nord Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000203,Accot. 33 Sud Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000135,Accot. 2 Sud Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000153,Accot. 11 Sud Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000157,TPC 3 Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000446,Accot. 1 (angle) Rue des Naïades,,RUE DES NAIADES,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000283,Rond-Point Impasse de l'Etang de l'Or,,IMPASSE DE L ETANG DE L OR,,,Pérols,,,,,2. Acc. de voiries,1,
PERO_000225,Abord 2 Rond-Point Parking Tram,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000301,EV Angle I. John Locke,,IMPASSE JOHN LOCKE,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000304,Accot. 4 John Locke,,IMPASSE JOHN LOCKE,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000101,Accot. 1 Av. du G. Juin,,AVENUE DU GENERAL JUIN,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000102,Accot. 2 Av. du G. Juin,,AVENUE DU GENERAL JUIN,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000100,Accot. 3 Av. du G. Juin,,AVENUE DU GENERAL JUIN,,,Pérols,,,,,2. Acc. de voiries,,
CNTL_000013,Parking,, ,,,Cournonterral,,,,,,,
CNTL_000014,EV voirie,, ,,,Cournonterral,,,,,,,
BAIL_000161,Accot. 1 Rue H. Matisse,,RUE HENRI MATISSE,,,Baillargues,,3M,,,2. Acc. de voiries,,
PIGN_000035,Ev voirie,, ,,,Pignan,,,,,,,
PIGN_000232,Terrain sport (1/2 synthétique),, ,,,Pignan,,,,,7. Terrains de sport,,
PERO_000084,Accot. 1 Sud Av. des Levades,,AVENUE DES LEVADES,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000338,Îlot D 132 Résidence Goelia,,ROUTE DE PEROLS,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000337,Abord 1 Rond-Point Route de Lattes - Av. M. Pagnol,,ROUTE DE LATTES,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000159,Accot. 16 Sud Av. M. Pagnol,,AVENUE MARCEL PAGNOL,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000327,Accot. 6 route de Lattes,,ROUTE DE LATTES,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000361,Accot. Rue Bonadona,,RUE BONADONA,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000415,Abord 6 Rond-Point Place du Général de Gaulle,,RUE DE LA MOULENAGUE,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000421,Accot. 2 Rue de la Salicorne (Prolongement placette),,RUE DE LA SALICORNE,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000458,Abord Rond-Point Auchan,,RUE DES SIRENES,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000456,Accot. 2 rue des Sirènes,,RUE DES SIRENES,,,Pérols,,,,,2. Acc. de voiries,,
PERO_000098,Accot. Av. du G. Juin,,AVENUE DU GENERAL JUIN,,,Pérols,,,,,2. Acc. de voiries,,
FABR_000134,Accotement placette rue Mendès France,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
CNTL_000046,Grand massif surélevé  remparts,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
CNTL_000162,Rond point du 8 mai 1945,, ,,,Cournonterral,,,,,2. Acc. de voiries,,
STJV_000042,Rond point,,CHEMIN DES OLIVIERS,,,Saint-Jean-de-Védas,,,,,2. Acc. de voiries,,
CNSC_000031,EV angle haut de la rue des Terrasses,, ,,,Cournonsec,,,,,2. Acc. de voiries,,
CNSC_000149,EV angle rue du stade,, ,,,Cournonsec,,,,,2. Acc. de voiries,,
CNSC_000079,EV accotement avenue des Clavoux - rue de la vierge,, ,,,Cournonsec,,,,,2. Acc. de voiries,1,
CNTL_000036,Massif chemin de la Bergerie,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
CNTL_000049,EV d'angle impasse des lavandières,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
CNTL_000051,Butte avenue J. Jaurès,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
CNTL_000074,Accotement espace du Pignanen,, ,,,Cournonterral,,,,,2. Acc. de voiries,,
CNTL_000112,Massif en triangle placette rue des coquelicots,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
CNTL_000117,Massif face transfo ds coquelicots,, ,,,Cournonterral,,,,,2. Acc. de voiries,,
CNTL_000125,Haie rue du capdalliech,, ,,,Cournonterral,,,,,2. Acc. de voiries,,
CNTL_000138,Haie abord bassin rétention piscine,, ,,,Cournonterral,,,,,2. Acc. de voiries,,
CNTL_000225,EV voirie rue des colverts,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
FABR_000025,Rond point et abords,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
FABR_000092,Abord 5 rond-point Soto,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
STGN_000044,Stade (synthétique),, ,,,Saint-Geniès-des-Mourgues,,,,,7. Terrains de sport,0,
BAIL_000029,Rond-Point impasse de la Frigoule,,IMPASSE DE LA FRIGOULE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
FABR_000237,Accotement Rue des Gardians,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
MNTP_002544,Square Pirro Ligorio,20060814,Avenue des Frères Buhler,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0,Non,1. Parcs et squares,11,Oui
,NEW EV Abord RM 116,,,,,Lattes,,,,,,,
,NEW A NOMMER,,,,,Lattes,,,,,,,
,NEW A NOMMER EV A DESSINER,,,,,Lattes,,,,,,,
,NEX EV A NOMMER EV A REDESSINER,,,,,Lattes,,,,,,,
,NEW Accot. Entrée C. Pélerine,,,,,Villeneuve-Lès-Maguelone,,,,,,,
,NEW EV C. Pélerines proche Goélands,,,,,Villeneuve-Lès-Maguelone,,,,,,,
,NEW : EV 17bis rue des Mouettes,,,,,Villeneuve-Lès-Maguelone,,,,,,,
,NEW EV 1 rue du Courlis,,,,,Villeneuve-Lès-Maguelone,,,,,,,
,NEW EV2 Rue du Courlis,,,,,Villeneuve-Lès-Maguelone,,,,,,,
,NEW Parvis de la Mairie,,,,,Lattes,,,,,,,
BAIL_000042,Boulodrome feu delà gare,,N 113 RUE DE COLOMBIER,,,Baillargues,,3M,,,16. Boulodrome,,
BAIL_000035,Rond-Point N 113 Sortie A 709,,N 113,,,Baillargues,,Région,,,2. Acc. de voiries,8,
BAIL_000037,Abord Rue Charles Gide,20240512220000,N 113,,,Baillargues,,,,,2. Acc. de voiries,,
BAIL_000040,Accot.1 Rue du Colombier,,N 113 RUE DE COLOMBIER,,,Baillargues,,3M,,,2. Acc. de voiries,,
BAIL_000043,Accot.4 Rue du Colombier,,N 113 RUE DE COLOMBIER,,,Baillargues,,3M,,,2. Acc. de voiries,,
MNTP_001122,Corridor Maréchal Leclerc,20120228,Avenue du Maréchal Leclerc,Sud,Prés d'Arènes,Montpellier,Non,Commune,2,Non,4. Acc. d'habitations,0,
BAIL_000065,Accot. 4 Route de Nîmes (Long Point P),,ROUTE DE NIMES,,,Baillargues,,3M,,,2. Acc. de voiries,,
,NEW EV1 Place de la Liberté,,,,,Pérols,,,,,,,
,NEW EV2 Place de la Liberté,,,,,Pérols,,,,,,,
CNTL_000050,Massif  Avenue J. Jaurès,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
PIGN_000072,Haies accotement Nord avenue de la Bornière,, ,,,Pignan,,,,,2. Acc. de voiries,,
PIGN_000081,Ilots avenue JM Serive Mattei,, ,,,Pignan,,,,,2. Acc. de voiries,,
PIGN_000099,Ront point rue de trobador - av. Sainte Cécile,, ,,,Pignan,,,,,2. Acc. de voiries,1,
PIGN_000171,Abords rond point Bir Hakeim,, ,,,Pignan,,,,,2. Acc. de voiries,,
PIGN_000174,Massif pente sous les pins C. De Gaulle,, ,,,Pignan,,,,,2. Acc. de voiries,1,
PIGN_000175,Accotement  sud  C. De Gaulle,, ,,,Pignan,,,,,2. Acc. de voiries,,
,NEW Ilot 2 rue du Corail,,,,,Pérols,,,,,,,
PIGN_000201,Abord rond point  avenue  du général de Gaulle,, ,,,Pignan,,,,,2. Acc. de voiries,1,
LATT_000180,Accot. 12 Est Av. de Massilia,,AVENUE DE MASSILIA,,,Lattes,,,,,2. Acc. de voiries,,
PERO_000493,Abord 4 Rond-Point Route de Lattes - Av. M. Pagnol,,RUE GASTON BAZILLE,,,Pérols,,,,,2. Acc. de voiries,,
FABR_000137,EV d'accotement rue Mendès-France,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
FABR_000040,Ilot Rue J Strauss,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
FABR_000260,Monument rue de la Croix de la Mission,, ,,,Fabrègues,,,,,2. Acc. de voiries,,
FABR_000270,Calvaire rue du calvaire,, ,,,Fabrègues,,,,,2. Acc. de voiries,,
FABR_000028,Haie accotement école,, ,,,Fabrègues,,,,,2. Acc. de voiries,,
FABR_000208,Massif chemin du pountiou,, ,,,Fabrègues,,,,,2. Acc. de voiries,1,
CNSC_000376,Rond-point  parking du docteur,, ,,,Cournonsec,,,,,2. Acc. de voiries,1,
CNTL_000170,Accotement 8 mai 1945,, ,,,Cournonterral,,,,,2. Acc. de voiries,1,
LATT_000264,Accot. 2 Av. des Platanes,,AVENUE DES PLATANES,,,Lattes,,,,,2. Acc. de voiries,,
BAIL_000072,Rond-Point  du cellier,,ROUTE IMPERIALE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
CLAP_000106,EV Angle Ch. du Fesquet - Rue Lavalette,,CHEMIN DU FESQUET,,,Clapiers,,,,,2. Acc. de voiries,,
CSTL_000678,Accot. 5 Rue du Languedoc,,RUE DU LANGUEDOC,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
LAVE_001013,Olivier chemin des Moutouses,, ,,,Lavérune,,,,,2. Acc. de voiries,1,
SAUS_000029,Massif angle rue du Colombier/rue du Castellas,, ,,,Saussan,,,,,2. Acc. de voiries,,
SAUS_000038,Rond point d'entrée,, ,,,Saussan,,,,,2. Acc. de voiries,1,
BAIL_000093,EV 2 Angle C. Clairzergues,,RUE CHARLES CLAIRZERGUES,,,Baillargues,,3M,,,2. Acc. de voiries,1,
BAIL_000097,Rond-Point C. Gide,,RUE CHARLES GIDE,,,Baillargues,,3M,,,2. Acc. de voiries,,
,NEW EV Indochine,,,,,Le Crès,,,,,,,
,NEW TPC 1 D65 E1,20241119230000,,,,Le Crès,,,,,2. Acc. de voiries,,
BAIL_000134,EV 3 rue du Corail,20240513220000,RUE DU CORAIL,,,Baillargues,,3M,,,11. Parking,2,
CSTL_000278,TPC 14 Bvd. Philippe Lamour,,BOULEVARD PHILIPPE LAMOUR,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CLAP_000028,Accot. 14 Nord Av. G. De Gaulle (Niv. Esplanade),,AVENUE DU GENERAL DE GAULLE,,,Clapiers,,,,,2. Acc. de voiries,,
MFSL_000007,Accot. 3 Allée de l'Espéranto,,ALLEE DE L ESPERANTO,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
CSTL_000528,Accot. Rue Brutus,,RUE BRUTUS,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CSTL_000218,Accot. 2 Sud Av. G. Frêche (Mas de rochet),,AVENUE GEORGES FRECHE,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
MFSL_000009,Accot. 5 Allée de l'Espéranto,,ALLEE DE L ESPERANTO,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000008,Accot. 4 Allée de l'Espéranto,,ALLEE DE L ESPERANTO,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
LAVE_000118,Massif placette la Capaulière,, ,,,Lavérune,,,,,2. Acc. de voiries,,
PIGN_000196,Accotement  10 sud avenue  du général de Gaulle,, ,,,Pignan,,,,,2. Acc. de voiries,,
MFSL_000012,Accot. 2 Allée  des Cystes,,ALLEE DES CYSTES,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000013,Accot. 1 Allée F. X. Fabre,,ALLEE FRANCOIS XAVIER FABRE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
BAIL_000148,talus chemin collège,20240513220000,chemin rural collège,,,Baillargues,,3M,,,2. Acc. de voiries,,
,NEW Abord 3 gendarmerie,,,,,Castelnau-le-Lez,,,,,,,
MFSL_000026,Accot. Long Tennis Olympe de Gouges,,ALLEE OLYMPE DE GOUGES,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000041,Accot. 12 Av. du Campus Agropolis,,AVENUE DU CAMPUS AGROPOLIS,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
CLAP_000209,Accot. 10 Nord Rue de la Source,,RUE DE LA SOURCE,,,Clapiers,,,,,2. Acc. de voiries,,
MFSL_000070,Accot. 8 Ouest Ext Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000064,Accot. 4 Ouest Ext Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000047,Accot. 3 Est Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
CSTL_000061,Accot. 5 (Talus planté) Av. du Devois,,ALLEE DU BERGER,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CNSC_000116,Massif 2 rue de l'oliveraie,, ,,,Cournonsec,,,,,2. Acc. de voiries,,
MFSL_000065,Accot. 3 Int. Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000073,Accot. 5 Int. Bvd. de la Lironde,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
NEW Accot 1 H.Daumier,,20240513220000,RUE HONORE DAUMIER,,,Baillargues,,3M,,,2. Acc. de voiries,,
MFSL_000106,Accot. 3 Ch. de Cantagrils,,CHEMIN DE CANTAGRILS,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000061,Abord 2 Rond-point  des 4 chemins,,BOULEVARD DE LA LIRONDE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
FABR_000097,Rond point Soto,, ,,,Fabrègues,,,,,2. Acc. de voiries,,
MFSL_000132,Accot. 8 Ch. de la Qualité,,CHEMIN DE LA QUALITE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000121,Accot. 1 Ch. de la Qualité,,CHEMIN DE LA QUALITE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
MFSL_000139,EV Angle  Ch. des Cardonilles - Ch. de Triquoise,,CHEMIN DE TRIQUOISE,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
NEW Accot 2 H.Daumier,,20240513220000,RUE HONORE DAUMIER,,,Baillargues,,3M,,,2. Acc. de voiries,,
MOTD_000015,Haie du tennis,, ,,,Montaud,,,,,2. Acc. de voiries,0,
LATT_000269,Accot. 6 Av. des Platanes,,AVENUE DES PLATANES,,,Lattes,,,,,2. Acc. de voiries,,
MFSL_000159,Îlot Entrée Ch. des Baumes,,CHEMIN DES BAUMES,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
BAIL_000170,Croix rue Jean Moulin,,RUE JEAN MOULIN,,,Baillargues,,3M,,,19. Espaces verts autres,,
MOTD_000032,Espace vert croisement rue du Vallon et rue du Radabel,, ,,,Montaud,,,,,2. Acc. de voiries,0,
NEW Accot 3 H.Daumier,,20240513220000,RUE HONORE DAUMIER,,,Baillargues,,3M,,,2. Acc. de voiries,,
BAIL_000205,Rond-Point Rue Paul Cezanne,,RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,,
BAIL_000171,Accot. 4 rue Jean Moulin,,RUE JEAN MOULIN,,,Baillargues,,3M,,,2. Acc. de voiries,,
MFSL_000161,Accot. 5 Ch. des Cardonilles,,CHEMIN DES CARDONILLES,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
NEW intersection Cousteliès - Cézanne,,20240513220000,INTERSERCTION RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,,
CNSC_000117,EV 3 logements Lous Clacs,, ,,,Cournonsec,,,,,2. Acc. de voiries,,
CSTL_000184,Abord  Rond-Point Av. du Devois (Niv. Ecoles),,AVENUE DES APOLLONS,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
CNSC_000153,Haie du Mas de Bonnel,, ,,,Cournonsec,,,,,2. Acc. de voiries,,
CNSC_000159,1 Massif d'accotement Mas de Bonnel,, ,,,Cournonsec,,,,,2. Acc. de voiries,1,
NEW 2 Accot Paul Cézanne,,20240513220000,RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
CSTL_000212,Abord 1 rond-Point Av. du Jeu de Mail - Av. de la Galine,,AVENUE DU JEU DE MAIL,,,Castelnau-le-Lez,,,,,2. Acc. de voiries,,
NEW 1 Accot rue Paul Cézanne,,20240513220000,RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,,
NEW3 Accot. Paul Cézanne,,20240513220000,RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
NEW 2 Intersection Coustelier - Cézanne,,20240513220000,INTERSECTION RUE PAUL CEZANNE,,,Baillargues,,3M,,,2. Acc. de voiries,1,
JACO_000353,Accot. 4 Rue du Mas Neuf,,RUE DU MAS NEUF,,,Jacou,,,,,2. Acc. de voiries,,
LATT_000271,Accot. 8 Av. des Platanes,,AVENUE DES PLATANES,,,Lattes,,,,,2. Acc. de voiries,,
MFSL_000196,Accot. 4 Ch. du Pioch de Baillos,,CHEMIN DU PIOCH DE BAILLOS,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
